algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 0.5), ('colsample_bytree', 0.7), ('eta', 0.025), ('gamma', 0.5), ('lambda', 0.1), ('max_depth', 17), ('min_child_weight', 1), ('subsample', 0.9)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.5874855999991269,6.018887530591536e-05,2971.0546875,0.8982843137254902,0.8964209610494842,0.8951775314570628,0.8985330073349633,0.9837186041342522,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   4 102  28   2   0]
 [  1   4  25  94  11   1]
 [  0   0   1   6 129   0]
 [  0   0   0   0   0 137]]"
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 0.5), ('colsample_bytree', 0.8), ('eta', 0.1), ('gamma', 0.3), ('lambda', 0.1), ('max_depth', 15), ('min_child_weight', 3), ('subsample', 0.8)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.3071041999992303,6.136564792105476e-05,2959.81640625,0.8970588235294117,0.8946047924389332,0.8932820898096477,0.8973105134474327,0.9833063261369909,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   5 104  26   1   0]
 [  1   5  28  90  11   1]
 [  0   0   1   5 130   0]
 [  0   0   0   0   0 137]]"
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 0.5), ('colsample_bytree', 0.8), ('eta', 0.05), ('gamma', 0.3), ('lambda', 0.01), ('max_depth', 9), ('min_child_weight', 1), ('subsample', 0.7)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.2301838000003045,5.725513447499404e-05,2957.3828125,0.8970588235294117,0.8947993702066084,0.8934174580941657,0.8973105134474327,0.9823007263262805,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   4 103  27   2   0]
 [  1   5  28  91  10   1]
 [  0   0   1   5 130   0]
 [  0   0   0   0   0 137]]"
"VotingClassifier(estimators=[('e1',
                              RandomForestClassifier(max_depth=15,
                                                     max_features='log2',
                                                     min_samples_leaf=2,
                                                     min_samples_split=15,
                                                     n_estimators=800,
                                                     n_jobs=-1)),
                             ('e2', HistGradientBoostingClassifier()),
                             ('e3',
                              XGBClassifier(alpha=1.0, base_score=0.5,
                                            booster='gbtree',
                                            colsample_bylevel=1,
                                            colsample_bynode=1,
                                            colsample_bytree=1.0,
                                            enable_categorical=False, eta...
                                            interaction_constraints='',
                                            lambda=0.1,
                                            learning_rate=0.0500000007,
                                            max_delta_step=0, max_depth=15,
                                            min_child_weight=7, missing=nan,
                                            monotone_constraints='()',
                                            n_estimators=100, n_jobs=12,
                                            num_parallel_tree=1,
                                            objective='multi:softprob',
                                            predictor='auto', random_state=0,
                                            reg_alpha=1,
                                            reg_lambda=0.00999999978,
                                            scale_pos_weight=None,
                                            subsample=0.6, ...))],
                 n_jobs=-1, voting='soft')","OrderedDict([('voting', 'soft')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,8.120865900000354,0.002528860391197899,2786.41796875,0.8958333333333334,0.8941030314481897,0.8930400561011662,0.8960880195599022,0.9829854478790959,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   4  99  32   1   0]
 [  0   5  26  94  11   0]
 [  0   0   1   5 130   0]
 [  0   0   0   0   0 137]]"
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 0.5), ('colsample_bytree', 0.7), ('eta', 0.05), ('gamma', 0.3), ('lambda', 0.1), ('max_depth', 9), ('min_child_weight', 1), ('subsample', 0.7)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.2521687999997084,5.9598655256893586e-05,2956.3125,0.8958333333333334,0.8933259951252075,0.8920707787340254,0.8960880195599022,0.9829514085567401,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   5 103  25   3   0]
 [  1   6  26  91  11   1]
 [  0   0   1   6 129   0]
 [  0   0   0   0   0 137]]"
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 0.5), ('colsample_bytree', 0.9), ('eta', 0.015), ('gamma', 0.9), ('lambda', 1.0), ('max_depth', 12), ('min_child_weight', 1), ('subsample', 0.9)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.5106608000005508,5.7663936430619245e-05,2968.76953125,0.8946078431372548,0.8921777964583366,0.8907178299537809,0.8948655256723717,0.9820730692747377,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   4 102  28   2   0]
 [  1   6  28  90  10   1]
 [  0   0   1   5 130   0]
 [  0   0   0   0   0 137]]"
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 0.0), ('colsample_bytree', 0.8), ('eta', 0.1), ('gamma', 0.7), ('lambda', 0.01), ('max_depth', 15), ('min_child_weight', 5), ('subsample', 0.8)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.209345299999768,6.106295843343185e-05,2958.76171875,0.8933823529411765,0.8903188815617047,0.8892648226619104,0.8936430317848411,0.9811929348475261,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   6 104  24   2   0]
 [  1   7  30  87  10   1]
 [  0   0   1   5 130   0]
 [  0   0   0   0   0 137]]"
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.7), ('eta', 0.015), ('gamma', 0.1), ('lambda', 0.1), ('max_depth', 9), ('min_child_weight', 3), ('subsample', 0.9)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.151558900000964,5.9461246942781076e-05,2945.47265625,0.8933823529411765,0.8909460508818177,0.8897210997769686,0.8936430317848411,0.9828313101836249,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   5 102  27   2   0]
 [  0   5  30  89  12   0]
 [  0   0   1   5 130   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_depth=15, max_features='log2', min_samples_leaf=2,
                       min_samples_split=15, n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', 15), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 500)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,0.8808611999993445,0.0011438544009792287,2672.21875,0.8933823529411765,0.8923808858645812,0.8914371846929534,0.8936430317848411,0.9870652259641929,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   3 101  32   0   0]
 [  0   4  31  92   9   0]
 [  0   0   1   7 128   0]
 [  0   0   0   0   0 137]]"
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 1.0), ('colsample_bytree', 0.7), ('eta', 0.05), ('gamma', 0.1), ('lambda', 0.1), ('max_depth', 25), ('min_child_weight', 3), ('subsample', 0.7)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.2584659999993164,6.0124083127955104e-05,2945.99609375,0.8933823529411765,0.8913978114580969,0.8902400683195323,0.8936430317848411,0.9822720461177753,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   5  99  29   3   0]
 [  0   4  27  93  12   0]
 [  0   0   1   6 129   0]
 [  0   0   0   0   0 137]]"
"XGBClassifier(alpha=1.0, base_score=0.5, booster='gbtree', colsample_bylevel=1,
              colsample_bynode=1, colsample_bytree=1.0,
              enable_categorical=False, eta=0.1, eval_metric='mlogloss',
              gamma=0.5, gpu_id=-1, importance_type=None,
              interaction_constraints='', lambda=0.1,
              learning_rate=0.0500000007, max_delta_step=0, max_depth=15,
              min_child_weight=7, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=12, num_parallel_tree=1,
              objective='multi:softprob', predictor='auto', random_state=0,
              reg_alpha=1, reg_lambda=0.00999999978, scale_pos_weight=None,
              subsample=0.6, ...)","OrderedDict([('alpha', 0.5), ('colsample_bytree', 0.9), ('eta', 0.05), ('gamma', 0.9), ('lambda', 0.1), ('max_depth', 12), ('min_child_weight', 3), ('subsample', 0.9)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.3126936000007845,5.919425427941916e-05,2956.265625,0.8933823529411765,0.8900853122706658,0.888892057253384,0.8936430317848411,0.9814905025394777,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   5 105  24   2   0]
 [  2   6  29  86  12   1]
 [  0   0   1   5 130   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_depth=15, max_features='log2', min_samples_leaf=2,
                       min_samples_split=15, n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', None), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1200)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.9830081000000064,0.0023154650366750567,2741.98046875,0.8933823529411765,0.8927044106598435,0.8921180357180021,0.8936430317848411,0.9871709842330554,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   2  98  35   1   0]
 [  0   3  29  95   9   0]
 [  0   0   1   7 128   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_depth=15, max_features='log2', min_samples_leaf=2,
                       min_samples_split=15, n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', 15), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 5), ('n_estimators', 800)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.4052471999984846,0.0021487145476761,2690.34375,0.8933823529411765,0.8915271148744578,0.890265343954567,0.8936430317848411,0.9841004094099765,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   4 101  30   1   0]
 [  0   4  28  91  13   0]
 [  0   0   1   6 129   0]
 [  0   0   0   0   0 137]]"
